experiment,grid,full_run,circuit,n,depth,angle_seed,ordering,two_qubit_gates,chi_max,chi_label,svd_cutoff,max_bond_final,max_bond_intermediate,mean_bond,max_entropy,mean_entropy,exact_max_entropy,exact_max_bond,discarded_weight,max_discarded_single,norm_factor,infidelity,phase_aligned_error,storage_complex,storage_bytes,runtime_s,svd_time_s,qiskit_time_s,n_svd,swap_count,status,entropy_profile,max_entropy_by_rep,entropy_profile_by_rep,max_bond_by_rep,mps_revision,mps_sha256,mps_version
depth_truncation,full,True,line16,16,4,7,natural,60,-1,untruncated,1e-14,16,16,11.466666666666667,1.4284887875453924,1.013003206459668,1.428488787545392,16,2.222697330007832e-31,1.0702112570025013e-31,0.9999999999999996,2.6645352591003757e-15,6.91501092405048e-15,4776,76416,0.042602498000633204,0.004607682996720541,0.15019442400080152,60,0,complete,"[0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973]","[0.879314, 1.200053, 1.302959, 1.428489]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973]]","[2, 4, 8, 16]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,2,2,1e-14,2,2,2.0,0.988684395635638,0.7159791809903796,1.6857293245370528,64,0.9854793876726997,0.11669726932578142,0.6041129798398223,0.6462428654571162,0.9002501203750184,120,1920,0.037107516000105534,0.0036851219983873307,0.22624681100023736,90,0,complete,"[0.861034, 0.801865, 0.988684, 0.932086, 0.674006, 0.545715, 0.450566, 0.394728, 0.820936, 0.75153, 0.326608, 0.77525, 0.84735, 0.751292, 0.818037]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,4,4,1e-14,4,4,3.7333333333333334,1.576788073495224,1.1448120975730514,1.6857293245370528,64,0.08695422861811025,0.011325273205136816,0.9573448624160227,0.08179225164981185,0.2890274262186063,424,6784,0.040488116000233276,0.004673073996855237,0.22624681100023736,90,0,complete,"[0.952733, 1.380326, 1.519028, 1.188377, 1.205964, 1.09661, 0.790172, 0.672998, 0.96381, 1.262142, 1.073505, 1.395498, 1.576788, 1.254436, 0.839796]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,8,8,1e-14,8,8,6.666666666666667,1.682064060098555,1.2603298076286438,1.6857293245370528,64,0.003083061322493956,0.0007018025649148458,0.9984593709993543,0.003092361826064538,0.05563053302868673,1448,23168,0.043956008999884943,0.006946398001673515,0.22624681100023736,90,0,complete,"[0.953257, 1.395441, 1.571353, 1.270192, 1.31095, 1.296959, 1.009775, 0.904424, 1.215107, 1.436984, 1.22048, 1.501144, 1.682064, 1.290987, 0.845831]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,16,16,1e-14,16,16,11.466666666666667,1.6857221122775818,1.2689418122822578,1.6857293245370528,64,4.066646356294608e-06,9.23048908498197e-07,0.9999979666782158,4.06147452991501e-06,0.0020153110563420665,4776,76416,0.052968586000133655,0.011323594004352344,0.22624681100023736,90,0,complete,"[0.953271, 1.395848, 1.573039, 1.275607, 1.32058, 1.312207, 1.027877, 0.923527, 1.234459, 1.450371, 1.233063, 1.510143, 1.685722, 1.292459, 0.845954]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,32,32,1e-14,32,32,18.933333333333334,1.6857293245350038,1.2689628515688525,1.6857293245370528,64,8.646702071484991e-13,4.924782986600725e-13,0.999999999999568,8.65085780787922e-13,9.298567973766425e-07,15016,240256,0.06659424099962052,0.02001358399866149,0.22624681100023736,90,0,complete,"[0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,64,64,1e-14,64,64,29.6,1.6857293245370564,1.268962851577846,1.6857293245370528,64,1.6236511543263423e-30,5.325153980013334e-31,1.0,-1.3322676295501878e-15,1.4069530947219146e-14,43688,699008,0.07805305999954726,0.028149026999017224,0.22624681100023736,90,0,complete,"[0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,6,7,natural,90,-1,untruncated,1e-14,64,64,29.6,1.685729324537053,1.268962851577845,1.6857293245370528,64,1.6222751469419583e-30,5.32515397998436e-31,0.9999999999999996,-2.220446049250313e-15,1.3754490839913586e-14,43688,699008,0.1260328620001019,0.031607210001311614,0.22624681100023736,90,0,complete,"[0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954]]","[2, 4, 8, 16, 32, 64]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,2,2,1e-14,2,2,2.0,0.9643454685603846,0.6474675902498492,2.029901143301335,173,1.948926486352715,0.11669726932578142,0.3674712153107456,0.8846101583351927,1.1491816192121989,120,1920,0.04726680500061775,0.004760684993016184,0.2683450670001548,120,0,complete,"[0.344796, 0.727418, 0.940992, 0.964345, 0.776455, 0.694261, 0.494239, 0.682238, 0.426856, 0.671035, 0.353217, 0.658498, 0.79892, 0.783388, 0.395355]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,4,4,1e-14,4,4,3.7333333333333334,1.7479480999605097,1.364493275964956,2.029901143301335,173,0.31089513223868415,0.03367298247401608,0.8550749237369148,0.2785605988298919,0.5488608399051433,424,6784,0.056115011999281705,0.006647978003456956,0.2683450670001548,120,0,complete,"[0.857475, 1.507828, 1.747948, 1.409339, 1.386173, 1.270795, 0.970041, 1.407408, 1.351795, 1.472648, 1.59201, 1.58063, 1.684636, 1.468179, 0.760495]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,8,8,1e-14,8,8,6.666666666666667,2.0128669882529664,1.616950832883099,2.029901143301335,173,0.029026235888492506,0.0033605488345057333,0.9855783424787338,0.029257405839626993,0.1716816640149479,1448,23168,0.0632428950002577,0.010491931999240478,0.2683450670001548,120,0,complete,"[0.887907, 1.589769, 2.012867, 1.780299, 1.774599, 1.526079, 1.315217, 1.766224, 1.730471, 1.795767, 1.852342, 1.904293, 1.963364, 1.552659, 0.802407]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,16,16,1e-14,16,16,11.466666666666667,2.029346032468802,1.671969006119222,2.029901143301335,173,0.0009467630213141092,0.00028527940967996236,0.9995266940540294,0.0009511308113333561,0.030844076925849586,4776,76416,0.08102305800002796,0.018804386998453992,0.2683450670001548,120,0,complete,"[0.889402, 1.594856, 2.029346, 1.832638, 1.83822, 1.605328, 1.420706, 1.880522, 1.838466, 1.895458, 1.932736, 1.96895, 1.987488, 1.560394, 0.805024]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,32,32,1e-14,32,32,18.933333333333334,2.029899134003632,1.6752812339842171,2.029901143301335,173,1.7924896578327192e-06,6.597867480986138e-07,0.999999103755378,1.7919460643112117e-06,0.0013386361971000507,15016,240256,0.11082718999932695,0.03900871200585243,0.2683450670001548,120,0,complete,"[0.88945, 1.594985, 2.029899, 1.834397, 1.841844, 1.610842, 1.428474, 1.888788, 1.845427, 1.901506, 1.937481, 1.971592, 1.988638, 1.560753, 0.805143]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
depth_truncation,full,True,line16,16,8,7,natural,120,64,64,1e-14,64,64,29.6,2.029901143156545,1.6752923441426892,2.029901143301335,173,5.807765704521357e-11,3.1020885977708117e-11,0.9999999999709611,5.807931913182074e-11,7.620926695058881e-06,43688,699008,0.20057144600013999,0.09612408999964828,0.2683450670001548,120,0,complete,"[0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]","[0.879314, 1.200053, 1.302959, 1.428489, 1.442698, 1.685729, 1.928669, 2.029901]","[[0.270503, 0.147485, 0.879314, 0.678951, 0.458303, 0.001297, 0.002944, 0.773907, 0.034267, 0.059337, 0.401549, 0.726461, 0.152266, 0.000266, 0.000101], [0.364427, 0.21933, 0.972918, 1.200053, 0.412308, 0.384098, 0.305674, 0.462263, 0.401913, 0.801115, 0.721563, 0.869064, 0.302675, 0.772815, 0.845765], [0.96176, 0.851823, 1.078434, 1.163943, 0.471628, 0.584324, 0.827698, 0.366815, 0.670187, 0.853032, 1.302959, 0.78052, 0.967713, 0.848355, 0.945578], [0.942577, 1.373022, 1.327555, 1.182122, 0.616176, 0.831696, 0.495061, 0.604755, 0.869781, 1.298298, 1.212213, 1.428489, 1.093563, 1.228767, 0.690973], [0.909573, 1.442698, 1.432298, 1.251337, 1.214281, 0.935923, 1.045331, 0.601697, 1.115541, 1.333435, 1.215536, 1.203767, 1.401627, 1.393819, 0.525054], [0.953271, 1.39585, 1.573044, 1.275623, 1.320609, 1.312243, 1.027919, 0.923577, 1.234503, 1.450405, 1.233093, 1.510159, 1.685729, 1.292462, 0.845954], [0.954587, 1.48451, 1.724556, 1.600683, 1.721409, 1.391741, 1.168879, 1.463244, 1.605357, 1.602218, 1.795486, 1.668628, 1.928669, 1.554731, 0.806279], [0.88945, 1.594985, 2.029901, 1.834403, 1.841856, 1.610862, 1.4285, 1.888817, 1.845452, 1.901526, 1.937494, 1.971599, 1.988642, 1.560754, 0.805143]]","[2, 4, 8, 16, 32, 64, 118, 173]",a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
